20191029_streetlight_row_194,1542626,Feature Lighting -,9,0,Pole: Multiple Fixed,-37.822708036664196,144.94636670333333
20191029_streetlight_row_195,1346924,Feature Lighting - Docklands,3,36,Parapet,-37.81792231955964,144.95048863139044
20191029_streetlight_row_196,1539871,Feature Lighting - Newquay Promenade between Saint Mangos Lane and Aquitania Way,9,0,Pole: Multiple Fixed,-37.814710311707465,144.94237167434997
20191029_streetlight_row_197,1540285,Feature Lighting - Intersection of Flinders Street and Queens Bridge,13,100,Pole: Multiple Fixed,-37.819499296234625,144.96104031797452
20191029_streetlight_row_198,1539770,Feature Lighting - Newquay Promenade between Harbour Esplanade and Palmyra Way,9,0,Pole: Multiple Fixed,-37.814271332370026,144.9433971252007
20191029_streetlight_row_199,1347320,Feature Lighting - Docklands,3,36,Parapet,-37.81755525454301,144.94960616442282
20191029_streetlight_row_200,1539650,Feature Lighting - Newquay Promenade between Harbour Esplanade and Palmyra Way,9,0,Pole: Multiple Fixed,-37.8142788046286,144.94321096376748
20191029_streetlight_row_201,1487732,Feature Lighting - Docklands,0,0,no_data,-37.81839938240213,144.94475282732455
20191029_streetlight_row_202,1544350,Feature Lighting - St Kilda Road between Yarra River and Southbank Boulevard,13,150,Pole: Multiple Fixed,-37.82149080888628,144.96962334613568
20191029_streetlight_row_203,1540078,Feature Lighting - Victoria Harbour Promenade between Harbour Esplanade and Enterprize Way,3,0,Pole: Multiple Fixed,-37.81838436464127,144.9448571328722
20191029_streetlight_row_204,1539474,Feature Lighting - River Esplanade between Webb Bridge and Swinging Basin Lane,13,70,Pole: Multiple Fixed,-37.824716651719044,144.94678485310428
20191029_streetlight_row_205,1543862,Feature Lighting - Parliament Gardens,9,0,Pole: Multiple Fixed,-37.80981573918134,144.9734964966771
20191029_streetlight_row_206,1347098,Feature Lighting - Docklands,5,150,Parapet,-37.81779746574225,144.94900146062383
